,index,date,time,tweet,language,parse,Category
2183,2183,26/02/2022,01:36:27,would 3 look like worldwariii,en,would 3 look like worldwariii,_
2184,2184,26/02/2022,01:35:50,let speak western political countries must stop involving others businesses especially united states one provokes every single time,en,let speak western political countries must stop involving others businesses especially united states one provokes every single time,_
2185,2185,26/02/2022,01:35:21,im afraid bitter truth💔,en,im afraid bitter truth💔,_
2186,2186,26/02/2022,01:34:37,let go hate —luke skywalker ❤️🕊️ wladimirputin warinukraine,en,let go hate —luke skywalker ❤️🕊️ wladimirputin warinukraine,_
2187,2187,26/02/2022,01:34:10,mfa_russia russiaun see ukrainian hospitals treating wounded soldiers stop endwarnow nowarinukraine nowarwithrussia nowarwithukraine noww3,en,mfa_russia russiaun see ukrainian hospitals treating wounded soldiers stop endwarnow nowarinukraine nowarwithrussia nowarwithukraine noww3,_
2188,2188,26/02/2022,01:33:59,might ahead ammunition fighting equally protect country means🙌🔥 russiaukraine china america ukraineinvasion,en,might ahead ammunition fighting equally protect country means🙌🔥 russiaukraine china america ukraineinvasion,_
2189,2189,26/02/2022,01:33:31,seem like iraq palestine syria libya co everyone blaming sanctioning hypocrisy killing,en,seem like iraq palestine syria libya co everyone blaming sanctioning hypocrisy killing,_
2190,2190,26/02/2022,01:33:14,president could easily fled way afghan president talibans invaded nation zelenskyy decided stay fightdie country leader 💯,en,president could easily fled way afghan president talibans invaded nation zelenskyy decided stay fightdie country leader 💯,_
2191,2191,26/02/2022,01:32:49,history repeats due incompetent leaders,en,history repeats due incompetent leaders,_
2192,2192,26/02/2022,01:32:30,hero someone stands everyone else backs downwwiii ukrainerussiacrisis worldwariii,en,hero someone stands everyone else backs downwwiii ukrainerussiacrisis worldwariii,_
2193,2193,26/02/2022,01:32:20,got helps neighbours 🥺🥺🥺 hope going good 🙌 istandwithukraine,en,got helps neighbours 🥺🥺🥺 hope going good 🙌 istandwithukraine,_
2194,2194,26/02/2022,01:32:19,need couple im straight 😂,en,need couple im straight 😂,_
2195,2195,26/02/2022,01:31:52,footage missile hitting residential building kyiv standwithukraine ukriane belarus,en,footage missile hitting residential building kyiv standwithukraine ukriane belarus,_
2196,2196,26/02/2022,01:31:25,markcranfield_ ongoing uncertainties like climateemergency covid19 ukrainerussiacrisis probabilities flooding volcano 🔥⚡⛈️🌀 wonder many people see 2040 🤔🤠🌞,en,markcranfield_ ongoing uncertainties like climateemergency covid19 ukrainerussiacrisis probabilities flooding volcano 🔥⚡⛈️🌀 wonder many people see 2040 🤔🤠🌞,_
2197,2197,26/02/2022,01:31:23,throwing away computer internet goes,en,throwing away computer internet goes,_
2198,2198,26/02/2022,01:31:21,love u nukes love freedom,en,love u nukes love freedom,_
2199,2199,26/02/2022,01:31:20,come onnnn 🥲🥲 worldwariii russianinvasion,en,come onnnn 🥲🥲 worldwariii russianinvasion,_
2200,2200,26/02/2022,01:31:13,video hitting moment russianinvasion,en,video hitting moment russianinvasion,_
2201,2201,26/02/2022,01:31:04,biggest blow yet pornhub imposes content block users peace,en,biggest blow yet pornhub imposes content block users peace,_
2202,2202,26/02/2022,01:30:29,zelensky rejected offer evacuate kyiv stay kiev end,en,zelensky rejected offer evacuate kyiv stay kiev end,_
2203,2203,26/02/2022,01:30:17,sigg20 appreciate barry sanders barrysanders 🏈 🐐 onepride ♥️ post midst covid bullshit stark potential 😐 goodolddays 🍻 whenmenweremen 💪 sportislife 🙏 ☮️ 🐂 🇨🇦,en,sigg20 appreciate barry sanders barrysanders 🏈 🐐 onepride ♥️ post midst covid bullshit stark potential 😐 goodolddays 🍻 whenmenweremen 💪 sportislife 🙏 ☮️ 🐂 🇨🇦,_
2204,2204,26/02/2022,01:29:13,amen hospitality towards ukrainian people romanias hospitality came syrian afghan iraqi refugees total 23% accepted including 2% afghanistan,en,amen hospitality towards ukrainian people romanias hospitality came syrian afghan iraqi refugees total 23% accepted including 2% afghanistan,_
2205,2205,26/02/2022,01:28:16,british hypocrites apologise every day distraction china india future next step likely would taiwan returens china no_war الحرب_الروسيه_الاوكرانية,en,british hypocrites apologise every day distraction china india future next step likely would taiwan returens china no_war الحرب_الروسيه_الاوكرانية,_
2206,2206,26/02/2022,01:27:57,list people need help places go help got guys got worldwarthree,en,list people need help places go help got guys got worldwarthree,_
2207,2207,26/02/2022,01:27:21,u guy silent usa 🇺🇸england france kill gaddafi invaded libya 🇱🇾 2011 gaddafi,en,u guy silent usa 🇺🇸england france kill gaddafi invaded libya 🇱🇾 2011 gaddafi,_
2208,2208,26/02/2022,01:26:45,2nd syria stop stop crime humanity stop fuck geopolitics fuck weapons traders fuck nuclear weapons fuck killers fuck hitlers fuckputin fuck mal stopthewar standwithukriane warcrimes,en,2nd syria stop stop crime humanity stop fuck geopolitics fuck weapons traders fuck nuclear weapons fuck killers fuck hitlers fuckputin fuck mal stopthewar standwithukriane warcrimes,_
2209,2209,26/02/2022,01:26:23,life matters done good anyone far reaching impact hopefully peace come sooner think art iconeo ukrainian,en,life matters done good anyone far reaching impact hopefully peace come sooner think art iconeo ukrainian,_
2210,2210,26/02/2022,01:25:50,true leadership looks like ukraines president zelenskyy heading front remember standwithukraine istandwithukraine,en,true leadership looks like ukraines president zelenskyy heading front remember standwithukraine istandwithukraine,_
2211,2211,26/02/2022,01:25:10,president potus cant send troops send weapons fight defend without anyone else balakotairstrike wwwiii ukrainian india,en,president potus cant send troops send weapons fight defend without anyone else balakotairstrike wwwiii ukrainian india,_
2212,2212,26/02/2022,01:24:32,win,en,win,_
2213,2213,26/02/2022,01:24:29,fire 🔥🔥 putinatwar gaddafi stopthewar,en,fire 🔥🔥 putinatwar gaddafi stopthewar,_
2214,2214,26/02/2022,01:23:52,tell invade lybia ok✔️ us🇺🇸 invade afghan iraq ok✔️ invade ok🚫 media never tell u diz ukraineinvasion,en,tell invade lybia ok✔️ us🇺🇸 invade afghan iraq ok✔️ invade ok🚫 media never tell u diz ukraineinvasion,_
2215,2215,26/02/2022,01:23:01,"""us asked cancel visit pakistan refused"" fm qureshi independent foreign policy looks like 🇵🇰👏 worldwariii ukrainewar",en,"""us asked cancel visit pakistan refused"" fm qureshi independent foreign policy looks like 🇵🇰👏 worldwariii ukrainewar",_
2216,2216,26/02/2022,01:22:53,ive understood vs far thread,en,ive understood vs far thread,_
2217,2217,26/02/2022,01:22:03,ive lived pandemic tsunami final piece obviously alien,en,ive lived pandemic tsunami final piece obviously alien,_
2218,2218,26/02/2022,01:21:44,afghanistan syria iraq libya nuclear,en,afghanistan syria iraq libya nuclear,_
2219,2219,26/02/2022,01:21:18,no_war,en,no_war,_
2220,2220,26/02/2022,01:20:38,donate worldwariii europe ukraineinvasion btc,en,donate worldwariii europe ukraineinvasion btc,_
2221,2221,26/02/2022,01:20:31,conflict real prospect china making moves take taiwan people seem believe going start worldwariii really learn,en,conflict real prospect china making moves take taiwan people seem believe going start worldwariii really learn,_
2222,2222,26/02/2022,01:20:15,know palestinians living lives israeli occupation westandwithukraine,en,know palestinians living lives israeli occupation westandwithukraine,_
2223,2223,26/02/2022,01:20:03,yeah times emergency also people segregated hinduism acc supporters know many indians rescued maoist jehadist madhukishwar indiansinukraine rescue nationalism talkasahuman,en,yeah times emergency also people segregated hinduism acc supporters know many indians rescued maoist jehadist madhukishwar indiansinukraine rescue nationalism talkasahuman,_
2224,2224,26/02/2022,01:19:24,real men dont run away like cowards hes leader needs godspeed 🙌🏽❤️ zelensky,en,real men dont run away like cowards hes leader needs godspeed 🙌🏽❤️ zelensky,_
2225,2225,26/02/2022,01:18:59,hurting 💔say 👍 russiaukraine warinukraine worldwariii,en,hurting 💔say 👍 russiaukraine warinukraine worldwariii,_
2226,2226,26/02/2022,01:18:50,times like think ima minding business swapped battery outta revol keyyosarah phone whole block gon explode 🤯,en,times like think ima minding business swapped battery outta revol keyyosarah phone whole block gon explode 🤯,_
2227,2227,26/02/2022,01:18:04,india un helped many times unsc ground well none wants 2 powerful strategist india ready collapse agnsteach india partial one nation used veto favour india unsc,en,india un helped many times unsc ground well none wants 2 powerful strategist india ready collapse agnsteach india partial one nation used veto favour india unsc,_
2228,2228,26/02/2022,01:17:46,pakistan international airlines pia ceo air marshal arshad malik said ready bring back stranded pakistani students following attack primepakistan pia student,en,pakistan international airlines pia ceo air marshal arshad malik said ready bring back stranded pakistani students following attack primepakistan pia student,_
2229,2229,26/02/2022,01:17:16,beschlossdc except black woman also front page wonderfully gives away 👏🏾🇺🇸👏🏾 kbj ukraineinvasion,en,beschlossdc except black woman also front page wonderfully gives away 👏🏾🇺🇸👏🏾 kbj ukraineinvasion,_
2230,2230,26/02/2022,01:16:11,wife ukrainian vp,en,wife ukrainian vp,_
2231,2231,26/02/2022,01:16:04,lady said indiansinukraine indianarmy indianstudents,en,lady said indiansinukraine indianarmy indianstudents,_
2232,2232,26/02/2022,01:15:59,imagine king fights battle fighting,en,imagine king fights battle fighting,_
2233,2233,26/02/2022,01:15:52,🙏🏽 soldiers instagram video killed warship guarding snake island ukraineinvasion ukrainerussiacrisis worldwariii,en,🙏🏽 soldiers instagram video killed warship guarding snake island ukraineinvasion ukrainerussiacrisis worldwariii,_
2234,2234,26/02/2022,01:15:28,broke dictator would like address,en,broke dictator would like address,_
2235,2235,26/02/2022,01:14:52,envoy security council jerusalem palestinian city recognize israel capital israel made tel aviv capital worldwariii,en,envoy security council jerusalem palestinian city recognize israel capital israel made tel aviv capital worldwariii,_
2236,2236,26/02/2022,01:13:40,heading towards,en,heading towards,_
2237,2237,26/02/2022,01:13:38,every social website active palestine kashmir 👇👇👇 deep pockets works 👊 kyiv,en,every social website active palestine kashmir 👇👇👇 deep pockets works 👊 kyiv,_
2238,2238,26/02/2022,01:13:33,need start positive thoughts continue sending support…more… 🇺🇸🙏🏼🇨🇦 💛💙 watched video need support…think need usa usmilitary joebiden nazi trumpputin joebiden 🙏🏼 justintrudeau,en,need start positive thoughts continue sending support…more… 🇺🇸🙏🏼🇨🇦 💛💙 watched video need support…think need usa usmilitary joebiden nazi trumpputin joebiden 🙏🏼 justintrudeau,_
2239,2239,26/02/2022,01:13:16,understand soil ukrainian fight else third party country get involved tagged act support outside avert,en,understand soil ukrainian fight else third party country get involved tagged act support outside avert,_
2240,2240,26/02/2022,01:12:35,fall less week france fell 6 weeks germany poland fell 3 months germany falling swiftly bad news europe needs step stop trackswwiii blitzkrieg,en,fall less week france fell 6 weeks germany poland fell 3 months germany falling swiftly bad news europe needs step stop trackswwiii blitzkrieg,_
